ts,src_ip,dst_ip,sport,query,record_type,response_size,subdomain_length,subdomain_entropy,hex_ratio,query_rate_per_min,risk_score,risk_level,prediction
1775899149.029534,10.0.0.42,8.8.8.8,3952,hiybbxw6v+ucfmhgkenqdszsiy0/z395.d2.evil-c2.io,TXT,204,34,4.675698135367986,0.38235294117647056,3.0658789241805042,57.3,Medium,TUNNEL
1775899145.340907,10.0.0.42,8.8.8.8,55277,l/2obcd73hd7stoycoqgduogujcgcpde0dl4iako8gajpnrzku.d7.evil-c2.io,TXT,205,52,4.496032208850886,0.4230769230769231,3.0658789241805042,57.3,Medium,TUNNEL
1775898479.421303,10.0.0.77,8.8.8.8,47804,97c0cde8c3eb69821f8f942c9f68a12c5394f13828efbdf67eb5962.tunnel.attacker-c2.net,CNAME,325,61,4.068066699156629,0.9180327868852459,3.7065310598936643,57.2,Medium,TUNNEL
1775900223.780211,10.0.0.77,8.8.8.8,10732,24434f35ceef3cf52372d30b15318dfe57a01673db90fed74b1f.tunnel.attacker-c2.net,NULL,233,58,4.047023022030031,0.9137931034482759,3.7065310598936643,57.1,Medium,TUNNEL
1775900223.648528,10.0.0.77,8.8.8.8,37522,afab31bf30f0f5597d834a8073d17a6d040dc912e2a14fd33a1f.tunnel.attacker-c2.net,CNAME,244,58,4.049911659944501,0.9137931034482759,3.7065310598936643,57.0,Medium,TUNNEL
1775900328.885171,10.0.0.42,8.8.8.8,43852,pdzo4hjpg3ams4afq8a7awltk7pocmticdfjs1m2qjhruikq2.d1.evil-c2.io,CNAME,254,51,4.578808920190763,0.4117647058823529,3.0658789241805042,56.9,Medium,TUNNEL
1775899343.097122,10.0.0.42,8.8.8.8,10134,tj8ymm6pficcw+zzn0ywgexhprqosxeolcy.d3.evil-c2.io,TXT,190,37,4.574054041187681,0.2972972972972973,3.0658789241805042,56.8,Medium,TUNNEL
1775900861.79108,10.0.0.42,8.8.8.8,62556,f2r9rkfq5w783w0m9fazkp74luaomk/6udkzglkk.d4.evil-c2.io,MX,236,42,4.386015934528989,0.4523809523809524,3.0658789241805042,56.8,Medium,TUNNEL
1775900245.285404,10.0.0.42,8.8.8.8,52439,vpldywyj1qpljxelolhrmajynapc0dbwatjlv2ekhgd.d2.evil-c2.io,TXT,265,45,4.3390908078646255,0.3333333333333333,3.0658789241805042,56.5,Medium,TUNNEL
1775899058.600383,10.0.0.42,8.8.8.8,6560,3v1esx/uje79axyfupqpbthxenobldf+.d6.evil-c2.io,CNAME,208,34,4.51364592935837,0.4411764705882353,3.0658789241805042,56.4,Medium,TUNNEL
1775900618.517145,10.0.0.77,8.8.8.8,59374,b6100edc167d416dee9a47ec6f7b0d27964a8ec321cf25e348f10.tunnel.attacker-c2.net,NULL,242,59,4.113481347538047,0.9152542372881356,3.7065310598936643,56.2,Medium,TUNNEL
1775899897.996795,10.0.0.42,8.8.8.8,13335,gyjtx9/s2tqvtkr63mmathcjiy+atrj/1ga61tq9fbkts.d1.evil-c2.io,MX,221,47,4.407436788679901,0.3404255319148936,3.0658789241805042,56.2,Medium,TUNNEL
1775900343.090416,10.0.0.77,8.8.8.8,14058,e72aeb9b9f27bb4daeee53aeb0e50e4661d8ef87213c320247632.tunnel.attacker-c2.net,TXT,237,59,4.0291134487467355,0.9152542372881356,3.7065310598936643,56.1,Medium,TUNNEL
1775898998.093359,10.0.0.42,8.8.8.8,23939,599zvnp7fnp9mlphicq6za/bpx6jai1rifr.d6.evil-c2.io,TXT,235,37,4.337435460048129,0.43243243243243246,3.0658789241805042,55.7,Medium,TUNNEL
1775900235.102817,10.0.0.42,8.8.8.8,58248,oydta0gad3p1a/n32wikfzza2hdshbql5e/mel8l.d2.evil-c2.io,MX,263,42,4.5468465893424055,0.5,3.0658789241805042,55.6,Medium,TUNNEL
1775898473.1031,10.0.0.42,8.8.8.8,12620,mt7ktv+jd7at+sihznyploxotdxpcioh28o3r6g4mdraoceeo.d7.evil-c2.io,MX,255,51,4.569196665373645,0.35294117647058826,3.0658789241805042,55.5,Medium,TUNNEL
1775900023.682902,10.0.0.42,8.8.8.8,55650,cp5m7kxmcy7m1xl75zovylyn0esprhyiq5.d4.evil-c2.io,CNAME,180,36,4.329239931817578,0.3611111111111111,3.0658789241805042,55.4,Medium,TUNNEL
1775898448.763238,10.0.0.77,8.8.8.8,61268,6d97c6a3c852aa8771bdfa239286dec03f47de62dd04e0e9161e2.tunnel.attacker-c2.net,NULL,287,59,4.106911592234581,0.9152542372881356,3.7065310598936643,55.3,Medium,TUNNEL
1775900573.289796,10.0.0.42,8.8.8.8,8797,+sotimixrsjwbe3fyy0jzghv4jemiyayb.d5.evil-c2.io,TXT,255,35,4.4004323025356245,0.3142857142857143,3.0658789241805042,55.0,Medium,TUNNEL
1775900873.715155,10.0.0.42,8.8.8.8,50321,qwv+bfa0adwdmv4xl9cglhpmwxyy7rpvyhoecnotci2bos2.d9.evil-c2.io,TXT,244,49,4.665131782625805,0.3877551020408163,3.0658789241805042,54.8,Medium,TUNNEL
1775899403.780761,10.0.0.42,8.8.8.8,31124,uijwtq92tknonz756pacpcyk6786ndeiic3ou+r.d7.evil-c2.io,TXT,192,41,4.485004748256684,0.43902439024390244,3.0658789241805042,54.8,Medium,TUNNEL
1775901051.733021,10.0.0.42,8.8.8.8,46936,lsk7nwzf2+wxmtvzfjhu5lo6wa0ktptpmng4.d8.evil-c2.io,CNAME,212,38,4.629249223856034,0.2894736842105263,3.0658789241805042,54.7,Medium,TUNNEL
1775898881.244072,10.0.0.42,8.8.8.8,39903,fibxrawyn/2ey+766wqossjnrmnbeqz.d4.evil-c2.io,TXT,243,33,4.4154581344444095,0.36363636363636365,3.0658789241805042,54.7,Medium,TUNNEL
1775899167.672146,10.0.0.42,8.8.8.8,44829,svgs3hzzrrfwczws9yrih+sradvj+fo6vs90b8hcbr2ilvm.d6.evil-c2.io,TXT,216,49,4.416157681804993,0.3469387755102041,3.0658789241805042,54.5,Medium,TUNNEL
1775898561.115267,10.0.0.77,8.8.8.8,13627,8ba9ae9de2d8d28f80011a2d89488145b964d357eb25acb431c4b.tunnel.attacker-c2.net,TXT,267,59,4.0650957039401945,0.9152542372881356,3.7065310598936643,54.5,Medium,TUNNEL
1775900228.396669,10.0.0.42,8.8.8.8,52958,jl44fydhdccxdylv8c6k7sxzl+e6wxmystw/ceruqrjave.d4.evil-c2.io,TXT,267,48,4.506328385912462,0.4166666666666667,3.0658789241805042,54.3,Medium,TUNNEL
1775899699.040609,10.0.0.77,8.8.8.8,64854,6f1afac2d0270f315ae60015cb0b87e8bdf92b72ed672f33d550d.tunnel.attacker-c2.net,TXT,256,59,4.063011753831481,0.9152542372881356,3.7065310598936643,54.2,Medium,TUNNEL
1775899615.22849,10.0.0.42,8.8.8.8,6465,sawosh/2vftgwj6fpf1u2mhlsh9bokufzspfe4yfcpiidx.d5.evil-c2.io,TXT,206,48,4.647055208874201,0.3958333333333333,3.0658789241805042,53.9,Medium,TUNNEL
1775901253.160733,10.0.0.42,8.8.8.8,16122,dpzlx9ebfehfvjnmsjzoxafuhs7iobgjn8t5sogll7dq.d8.evil-c2.io,TXT,269,46,4.51205489055743,0.3695652173913043,3.0658789241805042,53.7,Medium,TUNNEL
1775898542.139304,10.0.0.42,8.8.8.8,23270,p6ivwgdvizfkbc8ehnib4bwh5xzlslpi.d2.evil-c2.io,TXT,234,34,4.3005543853043555,0.38235294117647056,3.0658789241805042,53.2,Medium,TUNNEL
1775900128.54579,10.0.0.77,8.8.8.8,2980,7ba1d93d65ea1d08320aff7106fa0c3b06829dc21c3d92c305cd6.tunnel.attacker-c2.net,NULL,264,59,4.056395490686342,0.9152542372881356,3.7065310598936643,53.1,Medium,TUNNEL
1775899960.898635,10.0.0.77,8.8.8.8,64744,0b330aff82fcef686f0ad1009b360c95c0e48d9b7167f35f9dd31.tunnel.attacker-c2.net,NULL,230,59,4.0743880172591185,0.9152542372881356,3.7065310598936643,53.1,Medium,TUNNEL
1775899807.121547,10.0.0.77,8.8.8.8,51260,fcc341c4d0f2a994a4f88db60f954e69e6869fbd2e47fb631888a.tunnel.attacker-c2.net,NULL,282,59,4.073013287149836,0.9152542372881356,3.7065310598936643,53.1,Medium,TUNNEL
1775899617.631166,10.0.0.42,8.8.8.8,31821,4upewjtbm6qf5bqro4mn6ojdpfwia9mcehkdofjd.d9.evil-c2.io,CNAME,268,42,4.3680424225727155,0.47619047619047616,3.0658789241805042,52.9,Medium,TUNNEL
1775900543.294389,10.0.0.42,8.8.8.8,33415,wtiykvn3t1uh3a4wizndnzr+2fkzsxi3lbiuboc1vfy1.d4.evil-c2.io,TXT,280,46,4.501397825434102,0.3695652173913043,3.0658789241805042,52.9,Medium,TUNNEL
1775900098.392371,10.0.0.42,8.8.8.8,46231,8cxpkozkk2ms0ebb8nno7drxaqre0sybdrblxw5d/a0.d1.evil-c2.io,TXT,245,45,4.446974207248477,0.4888888888888889,3.0658789241805042,52.7,Medium,TUNNEL
1775899659.046981,10.0.0.42,8.8.8.8,57133,8xlf4unsdby0ohgj4zghuhpznlwgul0bdfg+.d2.evil-c2.io,TXT,201,38,4.221097250057957,0.34210526315789475,3.0658789241805042,52.6,Medium,TUNNEL
1775899335.390288,10.0.0.42,8.8.8.8,27418,amlb3bipvl4njwjpj2r2a+maebqt3tvriofkh8mcgtesic3.d3.evil-c2.io,CNAME,226,49,4.583499129564579,0.40816326530612246,3.0658789241805042,52.5,Medium,TUNNEL
1775900599.283339,10.0.0.42,8.8.8.8,44853,pxoomu+a4xo8uvjccsalf6ti7wde26lh3fe//5thf.d8.evil-c2.io,CNAME,262,43,4.646967661578215,0.46511627906976744,3.0658789241805042,51.9,Medium,TUNNEL
1775898887.175681,10.0.0.42,8.8.8.8,41923,w69wil1zgcbsalog3ba+5mrxnxbszpxmbcwkmyy3r4g/qbx.d6.evil-c2.io,TXT,278,49,4.55605059960649,0.3673469387755102,3.0658789241805042,51.6,Medium,TUNNEL
1775901119.019004,10.0.0.42,8.8.8.8,34526,clejp95jwttsezvl8c19qjpoolwq04/tnd7l.d6.evil-c2.io,MX,253,38,4.366091329119192,0.39473684210526316,3.0658789241805042,51.4,Medium,TUNNEL
1775899655.520399,10.0.0.42,8.8.8.8,9250,kyy6+dglymmx71g1bhpxqfynx9vnxigaq8.d5.evil-c2.io,TXT,265,36,4.31562257082666,0.3333333333333333,3.0658789241805042,51.2,Medium,TUNNEL
1775900748.811493,10.0.0.42,8.8.8.8,32973,/hfc7lompw9asdnoeeaphsfmsmbja+gigp2jzq.d5.evil-c2.io,CNAME,229,40,4.496439344671016,0.375,3.0658789241805042,50.4,Medium,TUNNEL
1775900158.303608,10.0.0.42,8.8.8.8,5540,ou1q3mtus+avxsdxl/b0gbfxmgzaeo9a40.d7.evil-c2.io,TXT,211,36,4.461320140211008,0.4444444444444444,3.0658789241805042,50.1,Medium,TUNNEL
1775900087.897654,10.0.0.42,8.8.8.8,62047,t7reyfxzw3j37gpbuvnustb6xre/4qmqe5g.d1.evil-c2.io,TXT,239,37,4.59445640611102,0.40540540540540543,3.0658789241805042,50.0,Medium,TUNNEL
1775898554.05381,192.168.1.18,8.8.8.8,40706,stackoverflow.com,MX,102,13,3.546593564294939,0.3076923076923077,0.5445515010360054,49.9,Medium,normal
1775898086.001054,192.168.1.16,8.8.8.8,53925,s3.amazonaws.com,MX,101,2,1.0,0.5,0.6056927362642717,49.9,Medium,normal
1775897937.927548,192.168.1.17,8.8.8.8,23258,google.com,MX,95,6,1.9182958340544896,0.16666666666666666,0.47630278238143303,49.9,Medium,normal
1775901279.01937,192.168.1.13,8.8.8.8,42097,stackoverflow.com,MX,102,13,3.546593564294939,0.3076923076923077,0.6253441942060223,49.8,Medium,normal
1775899333.209938,10.0.0.42,8.8.8.8,41220,4z/c/o0qlrcmhsiodlarnk1prvm68tzz3w.d8.evil-c2.io,MX,248,36,4.516875695766563,0.3333333333333333,3.0658789241805042,49.4,Medium,normal
1775899921.507201,10.0.0.42,8.8.8.8,3169,dgk0gf6bjvukijwpxxgduppqcidyjphv7nnc8a.d1.evil-c2.io,TXT,196,40,4.3341837197791895,0.35,3.0658789241805042,49.3,Medium,normal
1775897819.227942,192.168.1.14,8.8.8.8,46053,s3.amazonaws.com,AAAA,101,2,1.0,0.5,0.4530047568307591,49.2,Medium,normal
1775899539.765968,10.0.0.42,8.8.8.8,40807,prr1iab0i/ajpcksegrn63itlrwzw/tsm3t.d5.evil-c2.io,TXT,225,37,4.41189187902552,0.32432432432432434,3.0658789241805042,49.0,Medium,normal
1775898872.833731,10.0.0.42,8.8.8.8,25103,vhsamejn1eukjcllcg2baoott5jwqti3gspdthyfbs.d6.evil-c2.io,CNAME,265,44,4.6523912776298655,0.36363636363636365,3.0658789241805042,49.0,Medium,normal
1775900909.276549,10.0.0.42,8.8.8.8,38696,jr2z3hwrm21wcowbimta29b26ypnikr3oknpgr6sv.d2.evil-c2.io,CNAME,255,43,4.441043173850929,0.37209302325581395,3.0658789241805042,48.9,Medium,normal
1775900667.43957,10.0.0.42,8.8.8.8,30413,j8jvzbg0vnx/yejrviild4wrmcu65ivw+rpsa8205d.d9.evil-c2.io,CNAME,222,44,4.663532754804254,0.38636363636363635,3.0658789241805042,48.2,Medium,normal
1775899371.598373,10.0.0.42,8.8.8.8,63713,s49su/jtbg7iorapbrcwbt+1yesqq3zytesnm9nfv.d2.evil-c2.io,TXT,220,43,4.739990917392169,0.37209302325581395,3.0658789241805042,48.2,Medium,normal
1775900798.55537,10.0.0.42,8.8.8.8,38342,j4rzvjd9ycfuhcxitwxcymd1ss5pclxidvpu4.d6.evil-c2.io,TXT,222,39,4.342969205986262,0.38461538461538464,3.0658789241805042,48.0,Medium,normal
1775898935.705217,10.0.0.42,8.8.8.8,33700,rqv13r8v7mwqvpqtvxmlbqzj2dbvtu+mcms5kh3.d7.evil-c2.io,CNAME,215,41,4.391463212558649,0.3170731707317073,3.0658789241805042,47.9,Medium,normal
1775900005.871085,10.0.0.42,8.8.8.8,5077,plhi24gd16gbtlbssyfrx1bjdtr2bcz2mkguujf.d5.evil-c2.io,MX,210,41,4.424267553240268,0.43902439024390244,3.0658789241805042,47.5,Medium,normal
1775898787.348098,192.168.1.17,8.8.8.8,36147,stackoverflow.com,A,102,13,3.546593564294939,0.3076923076923077,0.47630278238143303,47.4,Medium,normal
1775900203.759146,10.0.0.42,8.8.8.8,62535,/nzpmd96npsvxtbvevuxccc9jourfpkzm6pq.d2.evil-c2.io,TXT,217,38,4.366091329119192,0.34210526315789475,3.0658789241805042,47.4,Medium,normal
1775898713.172601,10.0.0.42,8.8.8.8,41865,ta1enekorkoxeybsxsraoy2quzc88p0g4vm.d1.evil-c2.io,TXT,251,37,4.519999987133628,0.40540540540540543,3.0658789241805042,47.2,Medium,normal
1775898271.372536,192.168.1.17,8.8.8.8,64274,youtube.com,MX,96,7,2.521640636343318,0.2857142857142857,0.47630278238143303,47.1,Medium,normal
1775900743.450113,10.0.0.42,8.8.8.8,22706,vc0p7tuq29webudlg/cctun6noicx22f+zepuys.d6.evil-c2.io,TXT,264,41,4.558652309443364,0.43902439024390244,3.0658789241805042,46.8,Medium,normal
1775899864.791225,10.0.0.42,8.8.8.8,46349,modgvwyekhhmucufr79bbpnbbdpeht9bllyt2jpai.d1.evil-c2.io,TXT,266,43,4.498955383052627,0.4186046511627907,3.0658789241805042,46.4,Medium,normal
1775898543.411436,10.0.0.42,8.8.8.8,16294,yhxuezko+i13o0sycut0ogqntewn+ce85l.d3.evil-c2.io,TXT,252,36,4.461320140211008,0.3611111111111111,3.0658789241805042,46.4,Medium,normal
1775899383.474522,10.0.0.42,8.8.8.8,24723,kw3oamm+m2oq+zujhdf8dfbqwvrahgc6jwixpavgn.d1.evil-c2.io,MX,190,43,4.611856614965961,0.3488372093023256,3.0658789241805042,46.1,Medium,normal
1775901093.669603,10.0.0.42,8.8.8.8,27306,vfou8vjopmddj7akxgd+/3ce54wrjsny2dxy.d5.evil-c2.io,TXT,251,38,4.554124145638315,0.42105263157894735,3.0658789241805042,46.0,Medium,normal
1775900295.065347,10.0.0.42,8.8.8.8,50074,xjjfpbu8kedc/1phirtsjcmvwxahf8n3gkhir5.d1.evil-c2.io,CNAME,241,40,4.5841837197791895,0.375,3.0658789241805042,46.0,Medium,normal
1775900443.774472,10.0.0.42,8.8.8.8,39124,yzjvbdiw6eqvlij0npkgwtj7bsne2fovbmcwyq.d2.evil-c2.io,MX,242,40,4.496439344671016,0.35,3.0658789241805042,45.9,Medium,normal
1775898586.476904,192.168.1.24,8.8.8.8,38048,s3.amazonaws.com,AAAA,101,2,1.0,0.5,0.7030537717243808,45.4,Medium,normal
1775899377.532661,10.0.0.42,8.8.8.8,17416,1aphbouhqnogdi8tregtliegtohwc4yoe1//cvhsna.d2.evil-c2.io,TXT,200,44,4.453416561671605,0.3409090909090909,3.0658789241805042,45.2,Medium,normal
1775899927.610287,10.0.0.42,8.8.8.8,7341,qsh1+kzzrjfr1k/xig4fo/d1lef4tiwszhjtu8py/if.d5.evil-c2.io,TXT,279,45,4.5358630961373665,0.3111111111111111,3.0658789241805042,45.1,Medium,normal
1775900711.293629,10.0.0.42,8.8.8.8,17771,shsivwtv5gwemth7f/t8fw3+fkpfefmoue6zy6.d5.evil-c2.io,MX,190,40,4.375070520364182,0.4,3.0658789241805042,44.9,Medium,normal
1775898692.266421,10.0.0.42,8.8.8.8,53776,zz6ehkvperpgou0+s73qyz9bjct5lemrrlptsc.d5.evil-c2.io,CNAME,232,40,4.596439344671016,0.35,3.0658789241805042,44.7,Medium,normal
1775899869.212152,192.168.1.16,8.8.8.8,53276,www.stackoverflow.com,TXT,106,3,-0.0,0.0,0.6056927362642717,44.3,Medium,normal
1775899963.524897,10.0.0.42,8.8.8.8,60681,7hmf/gqrfv4ufzik9ayx0yj5ruuxwxw9ybuctm.d4.evil-c2.io,TXT,216,40,4.515311532225103,0.35,3.0658789241805042,43.7,Medium,normal
1775900416.096693,192.168.1.14,8.8.8.8,31145,cloudflare.com,A,99,10,3.121928094887362,0.5,0.4530047568307591,43.7,Medium,normal
1775897924.873126,192.168.1.14,8.8.8.8,61219,www.stackoverflow.com,CNAME,106,3,-0.0,0.0,0.4530047568307591,43.7,Medium,normal
1775900858.605975,10.0.0.42,8.8.8.8,19990,klldn6btb8c9wht/rr/ubilkonl4kko/s7s9j+u8p9y.d6.evil-c2.io,CNAME,261,45,4.4193050406298875,0.3333333333333333,3.0658789241805042,43.6,Medium,normal
1775900464.915529,192.168.1.20,8.8.8.8,20493,cloudflare.com,MX,99,10,3.121928094887362,0.5,0.5367398630263498,43.1,Medium,normal
1775900149.478634,192.168.1.21,8.8.8.8,45417,stackoverflow.com,AAAA,102,13,3.546593564294939,0.3076923076923077,0.6468113951170766,43.0,Medium,normal
1775898384.664553,192.168.1.21,8.8.8.8,57449,stackoverflow.com,A,102,13,3.546593564294939,0.3076923076923077,0.6468113951170766,43.0,Medium,normal
1775900320.817443,192.168.1.18,8.8.8.8,16738,www.stackoverflow.com,MX,106,3,-0.0,0.0,0.5445515010360054,43.0,Medium,normal
1775900227.730912,192.168.1.16,8.8.8.8,61939,google.com,TXT,95,6,1.9182958340544896,0.16666666666666666,0.6056927362642717,42.7,Medium,normal
1775899009.07062,192.168.1.16,8.8.8.8,3718,google.com,MX,95,6,1.9182958340544896,0.16666666666666666,0.6056927362642717,42.7,Medium,normal
1775900765.607137,10.0.0.42,8.8.8.8,50667,9zcfow4zmosvvjx0/ixjoqeren1djnun0y01ndto.d7.evil-c2.io,CNAME,253,42,4.433634982148036,0.35714285714285715,3.0658789241805042,41.9,Medium,normal
1775900536.833466,192.168.1.24,8.8.8.8,53012,cloudflare.com,AAAA,99,10,3.121928094887362,0.5,0.7030537717243808,41.6,Medium,normal
1775898761.176043,10.0.0.42,8.8.8.8,17109,9eegikuflkqei+i6/e0zw+j0mey5pwog0o1jzmixqx.d9.evil-c2.io,CNAME,237,44,4.405692346441835,0.3409090909090909,3.0658789241805042,41.4,Medium,normal
1775901168.504133,10.0.0.42,8.8.8.8,28626,3zwc7d/alulkwtczuxp3xkfz1uxaqjokogmagu69snk.d9.evil-c2.io,MX,242,45,4.463749485074334,0.3333333333333333,3.0658789241805042,40.8,Medium,normal
1775898741.525979,192.168.1.24,8.8.8.8,43120,www.stackoverflow.com,A,106,3,-0.0,0.0,0.7030537717243808,40.6,Medium,normal
1775899958.00916,10.0.0.42,8.8.8.8,65136,bsydnnmcviiw4xgspcszexfm07se066wr+vim3fstf.d6.evil-c2.io,TXT,246,44,4.399677289476145,0.4090909090909091,3.0658789241805042,40.5,Medium,normal
1775899347.087454,10.0.0.42,8.8.8.8,60769,v40mb5vdn2fuquny8dukeyyptllsodz1pbd9og+p.d4.evil-c2.io,TXT,227,42,4.490548304185256,0.40476190476190477,3.0658789241805042,40.5,Medium,normal
1775899488.051459,10.0.0.42,8.8.8.8,60636,ulaf0t4ivobi1qs3ltc9jthgn0l7axbnmayhxznarb0.d3.evil-c2.io,MX,195,45,4.6079767072004,0.4222222222222222,3.0658789241805042,40.5,Medium,normal
1775899830.905815,192.168.1.13,8.8.8.8,30754,www.netflix.com,TXT,100,3,-0.0,0.0,0.6253441942060223,40.4,Medium,normal
1775898837.162298,192.168.1.15,8.8.8.8,22526,stackoverflow.com,MX,102,13,3.546593564294939,0.3076923076923077,0.5758063757187573,40.4,Medium,normal
1775898869.474309,10.0.0.42,8.8.8.8,59494,uaipkyc2rf7ghgnsmycglisveceno8v3nza3rbcyt8b.d4.evil-c2.io,TXT,265,45,4.597082818407666,0.4222222222222222,3.0658789241805042,40.1,Medium,normal
1775898729.453177,192.168.1.18,8.8.8.8,44953,github.com,MX,95,6,2.584962500721156,0.16666666666666666,0.5445515010360054,39.9,Medium,normal
1775898912.304194,192.168.1.14,8.8.8.8,54087,www.github.com,A,99,3,-0.0,0.0,0.4530047568307591,39.8,Medium,normal
1775899531.603238,192.168.1.14,8.8.8.8,32905,www.amazon.com,AAAA,99,3,-0.0,0.0,0.4530047568307591,39.8,Medium,normal
1775898676.166078,192.168.1.23,8.8.8.8,58594,s3.amazonaws.com,A,101,2,1.0,0.5,0.5724522656727687,39.7,Medium,normal
1775898560.355929,10.0.0.42,8.8.8.8,9174,zjjeb4jykg3na8do5fv5+bytpoadfz+lgxk5oorbhs.d2.evil-c2.io,MX,242,44,4.527169118440619,0.4090909090909091,3.0658789241805042,39.6,Medium,normal
1775898569.468154,192.168.1.23,8.8.8.8,27979,stackoverflow.com,TXT,102,13,3.546593564294939,0.3076923076923077,0.5724522656727687,39.5,Medium,normal
1775900146.008342,10.0.0.42,8.8.8.8,37504,wkfoyoyanxkdng+guww63ot09fiuhhh7u2ctz1tax.d8.evil-c2.io,TXT,253,43,4.50127783584588,0.3488372093023256,3.0658789241805042,39.2,Medium,normal
1775900880.696984,192.168.1.24,8.8.8.8,40626,microsoft.com,CNAME,98,9,2.94770277922009,0.2222222222222222,0.7030537717243808,39.1,Medium,normal
1775898282.659827,192.168.1.19,8.8.8.8,60043,s3.amazonaws.com,A,101,2,1.0,0.5,0.5158729920904367,38.9,Medium,normal
1775897963.192255,192.168.1.17,8.8.8.8,32543,www.microsoft.com,A,102,3,-0.0,0.0,0.47630278238143303,38.8,Medium,normal
1775898596.707758,192.168.1.17,8.8.8.8,3133,cdn.google.com,AAAA,99,3,1.584962500721156,0.6666666666666666,0.47630278238143303,38.7,Medium,normal
1775900757.978948,192.168.1.17,8.8.8.8,63946,cdn.amazon.com,AAAA,99,3,1.584962500721156,0.6666666666666666,0.47630278238143303,38.7,Medium,normal
1775900587.651004,192.168.1.17,8.8.8.8,25899,cdn.amazon.com,A,99,3,1.584962500721156,0.6666666666666666,0.47630278238143303,38.7,Medium,normal
1775900809.360994,192.168.1.17,8.8.8.8,64864,www.fonts.googleapis.com,TXT,109,8,2.4056390622295662,0.125,0.47630278238143303,37.6,Medium,normal
1775898372.81749,192.168.1.19,8.8.8.8,15220,stackoverflow.com,MX,102,13,3.546593564294939,0.3076923076923077,0.5158729920904367,37.3,Medium,normal
1775898707.131447,192.168.1.20,8.8.8.8,58934,github.com,MX,95,6,2.584962500721156,0.16666666666666666,0.5367398630263498,37.2,Medium,normal
1775900097.939088,192.168.1.17,8.8.8.8,54374,cdn.s3.amazonaws.com,CNAME,105,5,2.321928094887362,0.6,0.47630278238143303,37.2,Medium,normal
1775900122.421965,192.168.1.24,8.8.8.8,27745,www.youtube.com,AAAA,100,3,-0.0,0.0,0.7030537717243808,37.1,Medium,normal
1775898871.016241,192.168.1.24,8.8.8.8,29736,www.netflix.com,A,100,3,-0.0,0.0,0.7030537717243808,37.1,Medium,normal
1775898727.09614,192.168.1.17,8.8.8.8,22765,cdn.cloudflare.com,MX,103,3,1.584962500721156,0.6666666666666666,0.47630278238143303,36.7,Medium,normal
1775899524.818885,192.168.1.18,8.8.8.8,52310,youtube.com,MX,96,7,2.521640636343318,0.2857142857142857,0.5445515010360054,36.3,Medium,normal
1775898448.100767,192.168.1.21,8.8.8.8,52375,www.amazon.com,CNAME,99,3,-0.0,0.0,0.6468113951170766,36.1,Medium,normal
1775901294.092501,192.168.1.21,8.8.8.8,61677,www.amazon.com,A,99,3,-0.0,0.0,0.6468113951170766,36.1,Medium,normal
1775898489.317514,192.168.1.23,8.8.8.8,18929,www.s3.amazonaws.com,A,105,5,1.3709505944546687,0.2,0.5724522656727687,36.0,Medium,normal
1775899658.055679,192.168.1.17,8.8.8.8,29371,github.com,CNAME,95,6,2.584962500721156,0.16666666666666666,0.47630278238143303,36.0,Medium,normal
1775901323.856965,192.168.1.17,8.8.8.8,59371,update.mail.google.com,MX,107,10,3.121928094887362,0.4,0.47630278238143303,35.9,Medium,normal
1775898615.063034,192.168.1.17,8.8.8.8,55829,netflix.com,AAAA,96,7,2.807354922057604,0.2857142857142857,0.47630278238143303,35.6,Medium,normal
1775897796.688823,192.168.1.17,8.8.8.8,46159,netflix.com,CNAME,96,7,2.807354922057604,0.2857142857142857,0.47630278238143303,35.6,Medium,normal
1775900510.362226,192.168.1.22,8.8.8.8,30811,stackoverflow.com,A,102,13,3.546593564294939,0.3076923076923077,0.5821567324164235,35.6,Medium,normal
1775898958.022183,192.168.1.24,8.8.8.8,10610,amazon.com,CNAME,95,6,2.2516291673878226,0.3333333333333333,0.7030537717243808,35.4,Medium,normal
1775898794.760418,192.168.1.17,8.8.8.8,24437,amazon.com,AAAA,95,6,2.2516291673878226,0.3333333333333333,0.47630278238143303,35.3,Medium,normal
1775898269.800512,192.168.1.21,8.8.8.8,47617,www.cloudflare.com,A,103,3,-0.0,0.0,0.6468113951170766,35.1,Medium,normal
1775898949.59698,192.168.1.24,8.8.8.8,21501,youtube.com,A,96,7,2.521640636343318,0.2857142857142857,0.7030537717243808,35.0,Medium,normal
1775900183.129494,192.168.1.16,8.8.8.8,22460,cdn.s3.amazonaws.com,A,105,5,2.321928094887362,0.6,0.6056927362642717,34.6,Medium,normal
1775900158.193081,192.168.1.21,8.8.8.8,6705,github.com,A,95,6,2.584962500721156,0.16666666666666666,0.6468113951170766,34.2,Medium,normal
1775897954.970454,192.168.1.21,8.8.8.8,5648,github.com,MX,95,6,2.584962500721156,0.16666666666666666,0.6468113951170766,34.2,Medium,normal
1775899651.19423,192.168.1.12,8.8.8.8,23851,www.s3.amazonaws.com,AAAA,105,5,1.3709505944546687,0.2,0.5693783530598304,33.3,Medium,normal
1775899790.817357,192.168.1.13,8.8.8.8,58676,cdn.cdn.cloudflare.com,A,107,6,1.584962500721156,0.6666666666666666,0.6253441942060223,33.3,Medium,normal
1775897749.919963,192.168.1.20,8.8.8.8,33734,youtube.com,MX,96,7,2.521640636343318,0.2857142857142857,0.5367398630263498,33.2,Medium,normal
